sample-id	study-id	author	sample-name	condition1	condition2	condition3	mix1	mix2	type	absolute-filepath	forward-absolute-filepath	reverse-absolute-filepath
SRR5808363	SRP111172	LIU_2017	Sample_T108	MIXED	MANURE	SILAGE			PAIRED-END		/home/ubuntu/biogas/samples/LIU_2017/SRR5808363_1.fastq.gz	/home/ubuntu/biogas/samples/LIU_2017/SRR5808363_2.fastq.gz
SRR5808364	SRP111172	LIU_2017	Sample_T109	MIXED	MANURE	SILAGE			PAIRED-END		/home/ubuntu/biogas/samples/LIU_2017/SRR5808364_1.fastq.gz	/home/ubuntu/biogas/samples/LIU_2017/SRR5808364_2.fastq.gz
SRR5808365	SRP111172	LIU_2017	Sample_T110	MIXED	MANURE	SILAGE			PAIRED-END		/home/ubuntu/biogas/samples/LIU_2017/SRR5808365_1.fastq.gz	/home/ubuntu/biogas/samples/LIU_2017/SRR5808365_2.fastq.gz
SRR5808366	SRP111172	LIU_2017	Sample_T89	MIXED	MANURE	SILAGE			PAIRED-END		/home/ubuntu/biogas/samples/LIU_2017/SRR5808366_1.fastq.gz	/home/ubuntu/biogas/samples/LIU_2017/SRR5808366_2.fastq.gz
SRR5808367	SRP111172	LIU_2017	Sample_T90	MIXED	MANURE	SILAGE			PAIRED-END		/home/ubuntu/biogas/samples/LIU_2017/SRR5808367_1.fastq.gz	/home/ubuntu/biogas/samples/LIU_2017/SRR5808367_2.fastq.gz
SRR5808368	SRP111172	LIU_2017	Sample_T69	MIXED	MANURE	SILAGE			PAIRED-END		/home/ubuntu/biogas/samples/LIU_2017/SRR5808368_1.fastq.gz	/home/ubuntu/biogas/samples/LIU_2017/SRR5808368_2.fastq.gz
SRR5808369	SRP111172	LIU_2017	Sample_T70	MIXED	MANURE	SILAGE			PAIRED-END		/home/ubuntu/biogas/samples/LIU_2017/SRR5808369_1.fastq.gz	/home/ubuntu/biogas/samples/LIU_2017/SRR5808369_2.fastq.gz
SRR5808370	SRP111172	LIU_2017	Sample_T61	MIXED	MANURE	SILAGE			PAIRED-END		/home/ubuntu/biogas/samples/LIU_2017/SRR5808370_1.fastq.gz	/home/ubuntu/biogas/samples/LIU_2017/SRR5808370_2.fastq.gz
SRR5808371	SRP111172	LIU_2017	Sample_T62	MIXED	MANURE	SILAGE			PAIRED-END		/home/ubuntu/biogas/samples/LIU_2017/SRR5808371_1.fastq.gz	/home/ubuntu/biogas/samples/LIU_2017/SRR5808371_2.fastq.gz
SRR5808372	SRP111172	LIU_2017	Sample_T63	MIXED	MANURE	SILAGE			PAIRED-END		/home/ubuntu/biogas/samples/LIU_2017/SRR5808372_1.fastq.gz	/home/ubuntu/biogas/samples/LIU_2017/SRR5808372_2.fastq.gz
SRR5808373	SRP111172	LIU_2017	Sample_T64	MIXED	MANURE	SILAGE			PAIRED-END		/home/ubuntu/biogas/samples/LIU_2017/SRR5808373_1.fastq.gz	/home/ubuntu/biogas/samples/LIU_2017/SRR5808373_2.fastq.gz
SRR5808374	SRP111172	LIU_2017	Sample_T65	MIXED	MANURE	SILAGE			PAIRED-END		/home/ubuntu/biogas/samples/LIU_2017/SRR5808374_1.fastq.gz	/home/ubuntu/biogas/samples/LIU_2017/SRR5808374_2.fastq.gz
SRR5808375	SRP111172	LIU_2017	Sample_T66	MIXED	MANURE	SILAGE			PAIRED-END		/home/ubuntu/biogas/samples/LIU_2017/SRR5808375_1.fastq.gz	/home/ubuntu/biogas/samples/LIU_2017/SRR5808375_2.fastq.gz
SRR5808376	SRP111172	LIU_2017	Sample_T67	MIXED	MANURE	SILAGE			PAIRED-END		/home/ubuntu/biogas/samples/LIU_2017/SRR5808376_1.fastq.gz	/home/ubuntu/biogas/samples/LIU_2017/SRR5808376_2.fastq.gz
SRR5808377	SRP111172	LIU_2017	Sample_T68	MIXED	MANURE	SILAGE			PAIRED-END		/home/ubuntu/biogas/samples/LIU_2017/SRR5808377_1.fastq.gz	/home/ubuntu/biogas/samples/LIU_2017/SRR5808377_2.fastq.gz
SRR5808378	SRP111172	LIU_2017	Sample_T10	MIXED	MANURE	SILAGE			PAIRED-END		/home/ubuntu/biogas/samples/LIU_2017/SRR5808378_1.fastq.gz	/home/ubuntu/biogas/samples/LIU_2017/SRR5808378_2.fastq.gz
SRR5808379	SRP111172	LIU_2017	Sample_T9	MIXED	MANURE	SILAGE			PAIRED-END		/home/ubuntu/biogas/samples/LIU_2017/SRR5808379_1.fastq.gz	/home/ubuntu/biogas/samples/LIU_2017/SRR5808379_2.fastq.gz
SRR5808380	SRP111172	LIU_2017	Sample_T4	MIXED	MANURE	SILAGE			PAIRED-END		/home/ubuntu/biogas/samples/LIU_2017/SRR5808380_1.fastq.gz	/home/ubuntu/biogas/samples/LIU_2017/SRR5808380_2.fastq.gz
SRR5808381	SRP111172	LIU_2017	Sample_T3	MIXED	MANURE	SILAGE			PAIRED-END		/home/ubuntu/biogas/samples/LIU_2017/SRR5808381_1.fastq.gz	/home/ubuntu/biogas/samples/LIU_2017/SRR5808381_2.fastq.gz
SRR5808382	SRP111172	LIU_2017	Sample_T2	MIXED	MANURE	SILAGE			PAIRED-END		/home/ubuntu/biogas/samples/LIU_2017/SRR5808382_1.fastq.gz	/home/ubuntu/biogas/samples/LIU_2017/SRR5808382_2.fastq.gz
SRR5808383	SRP111172	LIU_2017	Sample_T1	MIXED	MANURE	SILAGE			PAIRED-END		/home/ubuntu/biogas/samples/LIU_2017/SRR5808383_1.fastq.gz	/home/ubuntu/biogas/samples/LIU_2017/SRR5808383_2.fastq.gz
SRR5808384	SRP111172	LIU_2017	Sample_T114	MIXED	MANURE	SILAGE			PAIRED-END		/home/ubuntu/biogas/samples/LIU_2017/SRR5808384_1.fastq.gz	/home/ubuntu/biogas/samples/LIU_2017/SRR5808384_2.fastq.gz
SRR5808385	SRP111172	LIU_2017	Sample_T113	MIXED	MANURE	SILAGE			PAIRED-END		/home/ubuntu/biogas/samples/LIU_2017/SRR5808385_1.fastq.gz	/home/ubuntu/biogas/samples/LIU_2017/SRR5808385_2.fastq.gz
SRR5808386	SRP111172	LIU_2017	Sample_T112	MIXED	MANURE	SILAGE			PAIRED-END		/home/ubuntu/biogas/samples/LIU_2017/SRR5808386_1.fastq.gz	/home/ubuntu/biogas/samples/LIU_2017/SRR5808386_2.fastq.gz
SRR5808387	SRP111172	LIU_2017	Sample_T111	MIXED	MANURE	SILAGE			PAIRED-END		/home/ubuntu/biogas/samples/LIU_2017/SRR5808387_1.fastq.gz	/home/ubuntu/biogas/samples/LIU_2017/SRR5808387_2.fastq.gz
SRR5808388	SRP111172	LIU_2017	Sample_T56	MIXED	MANURE	SILAGE			PAIRED-END		/home/ubuntu/biogas/samples/LIU_2017/SRR5808388_1.fastq.gz	/home/ubuntu/biogas/samples/LIU_2017/SRR5808388_2.fastq.gz
SRR5808389	SRP111172	LIU_2017	Sample_T55	MIXED	MANURE	SILAGE			PAIRED-END		/home/ubuntu/biogas/samples/LIU_2017/SRR5808389_1.fastq.gz	/home/ubuntu/biogas/samples/LIU_2017/SRR5808389_2.fastq.gz
SRR5808390	SRP111172	LIU_2017	Sample_T58	MIXED	MANURE	SILAGE			PAIRED-END		/home/ubuntu/biogas/samples/LIU_2017/SRR5808390_1.fastq.gz	/home/ubuntu/biogas/samples/LIU_2017/SRR5808390_2.fastq.gz
SRR5808391	SRP111172	LIU_2017	Sample_T57	MIXED	MANURE	SILAGE			PAIRED-END		/home/ubuntu/biogas/samples/LIU_2017/SRR5808391_1.fastq.gz	/home/ubuntu/biogas/samples/LIU_2017/SRR5808391_2.fastq.gz
SRR5808392	SRP111172	LIU_2017	Sample_T52	MIXED	MANURE	SILAGE			PAIRED-END		/home/ubuntu/biogas/samples/LIU_2017/SRR5808392_1.fastq.gz	/home/ubuntu/biogas/samples/LIU_2017/SRR5808392_2.fastq.gz
SRR5808393	SRP111172	LIU_2017	Sample_T51	MIXED	MANURE	SILAGE			PAIRED-END		/home/ubuntu/biogas/samples/LIU_2017/SRR5808393_1.fastq.gz	/home/ubuntu/biogas/samples/LIU_2017/SRR5808393_2.fastq.gz
SRR5808394	SRP111172	LIU_2017	Sample_T54	MIXED	MANURE	SILAGE			PAIRED-END		/home/ubuntu/biogas/samples/LIU_2017/SRR5808394_1.fastq.gz	/home/ubuntu/biogas/samples/LIU_2017/SRR5808394_2.fastq.gz
SRR5808395	SRP111172	LIU_2017	Sample_T53	MIXED	MANURE	SILAGE			PAIRED-END		/home/ubuntu/biogas/samples/LIU_2017/SRR5808395_1.fastq.gz	/home/ubuntu/biogas/samples/LIU_2017/SRR5808395_2.fastq.gz
SRR5808396	SRP111172	LIU_2017	Sample_T60	MIXED	MANURE	SILAGE			PAIRED-END		/home/ubuntu/biogas/samples/LIU_2017/SRR5808396_1.fastq.gz	/home/ubuntu/biogas/samples/LIU_2017/SRR5808396_2.fastq.gz
SRR5808397	SRP111172	LIU_2017	Sample_T59	MIXED	MANURE	SILAGE			PAIRED-END		/home/ubuntu/biogas/samples/LIU_2017/SRR5808397_1.fastq.gz	/home/ubuntu/biogas/samples/LIU_2017/SRR5808397_2.fastq.gz
SRR5808398	SRP111172	LIU_2017	Sample_T8	MIXED	MANURE	SILAGE			PAIRED-END		/home/ubuntu/biogas/samples/LIU_2017/SRR5808398_1.fastq.gz	/home/ubuntu/biogas/samples/LIU_2017/SRR5808398_2.fastq.gz
SRR5808399	SRP111172	LIU_2017	Sample_T7	MIXED	MANURE	SILAGE			PAIRED-END		/home/ubuntu/biogas/samples/LIU_2017/SRR5808399_1.fastq.gz	/home/ubuntu/biogas/samples/LIU_2017/SRR5808399_2.fastq.gz
SRR5808400	SRP111172	LIU_2017	Sample_T6	MIXED	MANURE	SILAGE			PAIRED-END		/home/ubuntu/biogas/samples/LIU_2017/SRR5808400_1.fastq.gz	/home/ubuntu/biogas/samples/LIU_2017/SRR5808400_2.fastq.gz
SRR5808401	SRP111172	LIU_2017	Sample_T5	MIXED	MANURE	SILAGE			PAIRED-END		/home/ubuntu/biogas/samples/LIU_2017/SRR5808401_1.fastq.gz	/home/ubuntu/biogas/samples/LIU_2017/SRR5808401_2.fastq.gz
SRR5808402	SRP111172	LIU_2017	Sample_T47	MIXED	MANURE	SILAGE			PAIRED-END		/home/ubuntu/biogas/samples/LIU_2017/SRR5808402_1.fastq.gz	/home/ubuntu/biogas/samples/LIU_2017/SRR5808402_2.fastq.gz
SRR5808403	SRP111172	LIU_2017	Sample_T48	MIXED	MANURE	SILAGE			PAIRED-END		/home/ubuntu/biogas/samples/LIU_2017/SRR5808403_1.fastq.gz	/home/ubuntu/biogas/samples/LIU_2017/SRR5808403_2.fastq.gz
SRR5808404	SRP111172	LIU_2017	Sample_T45	MIXED	MANURE	SILAGE			PAIRED-END		/home/ubuntu/biogas/samples/LIU_2017/SRR5808404_1.fastq.gz	/home/ubuntu/biogas/samples/LIU_2017/SRR5808404_2.fastq.gz
SRR5808405	SRP111172	LIU_2017	Sample_T46	MIXED	MANURE	SILAGE			PAIRED-END		/home/ubuntu/biogas/samples/LIU_2017/SRR5808405_1.fastq.gz	/home/ubuntu/biogas/samples/LIU_2017/SRR5808405_2.fastq.gz
SRR5808406	SRP111172	LIU_2017	Sample_T43	MIXED	MANURE	SILAGE			PAIRED-END		/home/ubuntu/biogas/samples/LIU_2017/SRR5808406_1.fastq.gz	/home/ubuntu/biogas/samples/LIU_2017/SRR5808406_2.fastq.gz
SRR5808407	SRP111172	LIU_2017	Sample_T44	MIXED	MANURE	SILAGE			PAIRED-END		/home/ubuntu/biogas/samples/LIU_2017/SRR5808407_1.fastq.gz	/home/ubuntu/biogas/samples/LIU_2017/SRR5808407_2.fastq.gz
SRR5808408	SRP111172	LIU_2017	Sample_T41	MIXED	MANURE	SILAGE			PAIRED-END		/home/ubuntu/biogas/samples/LIU_2017/SRR5808408_1.fastq.gz	/home/ubuntu/biogas/samples/LIU_2017/SRR5808408_2.fastq.gz
SRR5808409	SRP111172	LIU_2017	Sample_T42	MIXED	MANURE	SILAGE			PAIRED-END		/home/ubuntu/biogas/samples/LIU_2017/SRR5808409_1.fastq.gz	/home/ubuntu/biogas/samples/LIU_2017/SRR5808409_2.fastq.gz
SRR5808410	SRP111172	LIU_2017	Sample_T49	MIXED	MANURE	SILAGE			PAIRED-END		/home/ubuntu/biogas/samples/LIU_2017/SRR5808410_1.fastq.gz	/home/ubuntu/biogas/samples/LIU_2017/SRR5808410_2.fastq.gz
SRR5808411	SRP111172	LIU_2017	Sample_T50	MIXED	MANURE	SILAGE			PAIRED-END		/home/ubuntu/biogas/samples/LIU_2017/SRR5808411_1.fastq.gz	/home/ubuntu/biogas/samples/LIU_2017/SRR5808411_2.fastq.gz
SRR5808412	SRP111172	LIU_2017	Sample_T34	MIXED	MANURE	SILAGE			PAIRED-END		/home/ubuntu/biogas/samples/LIU_2017/SRR5808412_1.fastq.gz	/home/ubuntu/biogas/samples/LIU_2017/SRR5808412_2.fastq.gz
SRR5808413	SRP111172	LIU_2017	Sample_T33	MIXED	MANURE	SILAGE			PAIRED-END		/home/ubuntu/biogas/samples/LIU_2017/SRR5808413_1.fastq.gz	/home/ubuntu/biogas/samples/LIU_2017/SRR5808413_2.fastq.gz
SRR5808414	SRP111172	LIU_2017	Sample_T32	MIXED	MANURE	SILAGE			PAIRED-END		/home/ubuntu/biogas/samples/LIU_2017/SRR5808414_1.fastq.gz	/home/ubuntu/biogas/samples/LIU_2017/SRR5808414_2.fastq.gz
SRR5808415	SRP111172	LIU_2017	Sample_T31	MIXED	MANURE	SILAGE			PAIRED-END		/home/ubuntu/biogas/samples/LIU_2017/SRR5808415_1.fastq.gz	/home/ubuntu/biogas/samples/LIU_2017/SRR5808415_2.fastq.gz
SRR5808416	SRP111172	LIU_2017	Sample_T38	MIXED	MANURE	SILAGE			PAIRED-END		/home/ubuntu/biogas/samples/LIU_2017/SRR5808416_1.fastq.gz	/home/ubuntu/biogas/samples/LIU_2017/SRR5808416_2.fastq.gz
SRR5808417	SRP111172	LIU_2017	Sample_T37	MIXED	MANURE	SILAGE			PAIRED-END		/home/ubuntu/biogas/samples/LIU_2017/SRR5808417_1.fastq.gz	/home/ubuntu/biogas/samples/LIU_2017/SRR5808417_2.fastq.gz
SRR5808418	SRP111172	LIU_2017	Sample_T36	MIXED	MANURE	SILAGE			PAIRED-END		/home/ubuntu/biogas/samples/LIU_2017/SRR5808418_1.fastq.gz	/home/ubuntu/biogas/samples/LIU_2017/SRR5808418_2.fastq.gz
SRR5808419	SRP111172	LIU_2017	Sample_T35	MIXED	MANURE	SILAGE			PAIRED-END		/home/ubuntu/biogas/samples/LIU_2017/SRR5808419_1.fastq.gz	/home/ubuntu/biogas/samples/LIU_2017/SRR5808419_2.fastq.gz
SRR5808420	SRP111172	LIU_2017	Sample_T40	MIXED	MANURE	SILAGE			PAIRED-END		/home/ubuntu/biogas/samples/LIU_2017/SRR5808420_1.fastq.gz	/home/ubuntu/biogas/samples/LIU_2017/SRR5808420_2.fastq.gz
SRR5808421	SRP111172	LIU_2017	Sample_T39	MIXED	MANURE	SILAGE			PAIRED-END		/home/ubuntu/biogas/samples/LIU_2017/SRR5808421_1.fastq.gz	/home/ubuntu/biogas/samples/LIU_2017/SRR5808421_2.fastq.gz
SRR5808422	SRP111172	LIU_2017	Sample_T83	MIXED	MANURE	SILAGE			PAIRED-END		/home/ubuntu/biogas/samples/LIU_2017/SRR5808422_1.fastq.gz	/home/ubuntu/biogas/samples/LIU_2017/SRR5808422_2.fastq.gz
SRR5808423	SRP111172	LIU_2017	Sample_T84	MIXED	MANURE	SILAGE			PAIRED-END		/home/ubuntu/biogas/samples/LIU_2017/SRR5808423_1.fastq.gz	/home/ubuntu/biogas/samples/LIU_2017/SRR5808423_2.fastq.gz
SRR5808424	SRP111172	LIU_2017	Sample_T81	MIXED	MANURE	SILAGE			PAIRED-END		/home/ubuntu/biogas/samples/LIU_2017/SRR5808424_1.fastq.gz	/home/ubuntu/biogas/samples/LIU_2017/SRR5808424_2.fastq.gz
SRR5808425	SRP111172	LIU_2017	Sample_T82	MIXED	MANURE	SILAGE			PAIRED-END		/home/ubuntu/biogas/samples/LIU_2017/SRR5808425_1.fastq.gz	/home/ubuntu/biogas/samples/LIU_2017/SRR5808425_2.fastq.gz
SRR5808426	SRP111172	LIU_2017	Sample_T87	MIXED	MANURE	SILAGE			PAIRED-END		/home/ubuntu/biogas/samples/LIU_2017/SRR5808426_1.fastq.gz	/home/ubuntu/biogas/samples/LIU_2017/SRR5808426_2.fastq.gz
SRR5808427	SRP111172	LIU_2017	Sample_T88	MIXED	MANURE	SILAGE			PAIRED-END		/home/ubuntu/biogas/samples/LIU_2017/SRR5808427_1.fastq.gz	/home/ubuntu/biogas/samples/LIU_2017/SRR5808427_2.fastq.gz
SRR5808428	SRP111172	LIU_2017	Sample_T85	MIXED	MANURE	SILAGE			PAIRED-END		/home/ubuntu/biogas/samples/LIU_2017/SRR5808428_1.fastq.gz	/home/ubuntu/biogas/samples/LIU_2017/SRR5808428_2.fastq.gz
SRR5808429	SRP111172	LIU_2017	Sample_T86	MIXED	MANURE	SILAGE			PAIRED-END		/home/ubuntu/biogas/samples/LIU_2017/SRR5808429_1.fastq.gz	/home/ubuntu/biogas/samples/LIU_2017/SRR5808429_2.fastq.gz
SRR3166006	SRP063491	HAGEN_2017	Link_ADIb_ssu	FOODWASTE					PAIRED-END		/home/ubuntu/biogas/samples/HAGEN_2017/SRR3166006_1.fastq.gz	/home/ubuntu/biogas/samples/HAGEN_2017/SRR3166006_2.fastq.gz
SRR3166007	SRP063491	HAGEN_2017	eCI_ssu	FOODWASTE					PAIRED-END		/home/ubuntu/biogas/samples/HAGEN_2017/SRR3166007_1.fastq.gz	/home/ubuntu/biogas/samples/HAGEN_2017/SRR3166007_2.fastq.gz
SRR2312703	SRP063491	HAGEN_2017	Link_ADI_hiseq	FOODWASTE					PAIRED-END		/home/ubuntu/biogas/samples/HAGEN_2017/SRR2312703_1.fastq.gz	/home/ubuntu/biogas/samples/HAGEN_2017/SRR2312703_2.fastq.gz
SRR2420280	SRP063491	HAGEN_2017	eCI_hiseq	FOODWASTE					PAIRED-END		/home/ubuntu/biogas/samples/HAGEN_2017/SRR2420280_1.fastq.gz	/home/ubuntu/biogas/samples/HAGEN_2017/SRR2420280_2.fastq.gz
SRR3161878	SRP063491	HAGEN_2017	dCI_hiseq	FOODWASTE					PAIRED-END		/home/ubuntu/biogas/samples/HAGEN_2017/SRR3161878_1.fastq.gz	/home/ubuntu/biogas/samples/HAGEN_2017/SRR3161878_2.fastq.gz
SRR21103440	SRP392690	PREM_2023	M_28_PBA_1	SYNTHETIC	Methanogenesis,_28d,_Phenylbutyric_Acid				PAIRED-END		/home/ubuntu/biogas/samples/PREM_2023/SRR21103440_1.fastq.gz	/home/ubuntu/biogas/samples/PREM_2023/SRR21103440_2.fastq.gz
SRR21103441	SRP392690	PREM_2023	M_28_PPA_3	SYNTHETIC	Methanogenesis,_28d,_Phenylpropionic_Acid				PAIRED-END		/home/ubuntu/biogas/samples/PREM_2023/SRR21103441_1.fastq.gz	/home/ubuntu/biogas/samples/PREM_2023/SRR21103441_2.fastq.gz
SRR21103442	SRP392690	PREM_2023	M_28_PPA_2	SYNTHETIC	Methanogenesis,_28d,_Phenylpropionic_Acid				PAIRED-END		/home/ubuntu/biogas/samples/PREM_2023/SRR21103442_1.fastq.gz	/home/ubuntu/biogas/samples/PREM_2023/SRR21103442_2.fastq.gz
SRR21103443	SRP392690	PREM_2023	B_0_C_3	SYNTHETIC	Butyrate,_0_d,_Unknown				PAIRED-END		/home/ubuntu/biogas/samples/PREM_2023/SRR21103443_1.fastq.gz	/home/ubuntu/biogas/samples/PREM_2023/SRR21103443_2.fastq.gz
SRR21103444	SRP392690	PREM_2023	B_0_C_2	SYNTHETIC	Butyrate,_0_d,_Unknown				PAIRED-END		/home/ubuntu/biogas/samples/PREM_2023/SRR21103444_1.fastq.gz	/home/ubuntu/biogas/samples/PREM_2023/SRR21103444_2.fastq.gz
SRR21103445	SRP392690	PREM_2023	M_28_PPA_1	SYNTHETIC	Methanogenesis,_28d,_Phenylpropionic_Acid				PAIRED-END		/home/ubuntu/biogas/samples/PREM_2023/SRR21103445_1.fastq.gz	/home/ubuntu/biogas/samples/PREM_2023/SRR21103445_2.fastq.gz
SRR21103446	SRP392690	PREM_2023	B_0_C_1	SYNTHETIC	Butyrate,_0_d,_Unknown				PAIRED-END		/home/ubuntu/biogas/samples/PREM_2023/SRR21103446_1.fastq.gz	/home/ubuntu/biogas/samples/PREM_2023/SRR21103446_2.fastq.gz
SRR21103447	SRP392690	PREM_2023	B_28_Mix_3	SYNTHETIC	Butyrate,_28d,_Mix				PAIRED-END		/home/ubuntu/biogas/samples/PREM_2023/SRR21103447_1.fastq.gz	/home/ubuntu/biogas/samples/PREM_2023/SRR21103447_2.fastq.gz
SRR21103448	SRP392690	PREM_2023	B_28_Mix_2	SYNTHETIC	Butyrate,_28d,_Mix				PAIRED-END		/home/ubuntu/biogas/samples/PREM_2023/SRR21103448_1.fastq.gz	/home/ubuntu/biogas/samples/PREM_2023/SRR21103448_2.fastq.gz
SRR21103449	SRP392690	PREM_2023	B_28_Mix_1	SYNTHETIC	Butyrate,_28d,_Mix				PAIRED-END		/home/ubuntu/biogas/samples/PREM_2023/SRR21103449_1.fastq.gz	/home/ubuntu/biogas/samples/PREM_2023/SRR21103449_2.fastq.gz
SRR21103450	SRP392690	PREM_2023	B_28_PBA_3	SYNTHETIC	Butyrate,_28d,_Phenylbutyric_Acid				PAIRED-END		/home/ubuntu/biogas/samples/PREM_2023/SRR21103450_1.fastq.gz	/home/ubuntu/biogas/samples/PREM_2023/SRR21103450_2.fastq.gz
SRR21103451	SRP392690	PREM_2023	B_28_PBA_2	SYNTHETIC	Butyrate,_28d,_Phenylbutyric_Acid				PAIRED-END		/home/ubuntu/biogas/samples/PREM_2023/SRR21103451_1.fastq.gz	/home/ubuntu/biogas/samples/PREM_2023/SRR21103451_2.fastq.gz
SRR21103452	SRP392690	PREM_2023	B_28_PBA_1	SYNTHETIC	Butyrate,_28d,_Phenylbutyric_Acid				PAIRED-END		/home/ubuntu/biogas/samples/PREM_2023/SRR21103452_1.fastq.gz	/home/ubuntu/biogas/samples/PREM_2023/SRR21103452_2.fastq.gz
SRR21103453	SRP392690	PREM_2023	B_28_PPA_3	SYNTHETIC	Butyrate,_28d,_Phenylpropionic_Acid				PAIRED-END		/home/ubuntu/biogas/samples/PREM_2023/SRR21103453_1.fastq.gz	/home/ubuntu/biogas/samples/PREM_2023/SRR21103453_2.fastq.gz
SRR21103454	SRP392690	PREM_2023	B_28_PPA_2	SYNTHETIC	Butyrate,_28d,_Phenylpropionic_Acid				PAIRED-END		/home/ubuntu/biogas/samples/PREM_2023/SRR21103454_1.fastq.gz	/home/ubuntu/biogas/samples/PREM_2023/SRR21103454_2.fastq.gz
SRR21103455	SRP392690	PREM_2023	B_28_PPA_1	SYNTHETIC	Butyrate,_28d,_Phenylpropionic_Acid				PAIRED-END		/home/ubuntu/biogas/samples/PREM_2023/SRR21103455_1.fastq.gz	/home/ubuntu/biogas/samples/PREM_2023/SRR21103455_2.fastq.gz
SRR21103456	SRP392690	PREM_2023	M_28_PAA_3	SYNTHETIC	Methanogenesis,_28d,_Phenylacetic_Acid				PAIRED-END		/home/ubuntu/biogas/samples/PREM_2023/SRR21103456_1.fastq.gz	/home/ubuntu/biogas/samples/PREM_2023/SRR21103456_2.fastq.gz
SRR21103457	SRP392690	PREM_2023	B_28_PAA_3	SYNTHETIC	Butyrate,_28d,_Phenylacetic_Acid				PAIRED-END		/home/ubuntu/biogas/samples/PREM_2023/SRR21103457_1.fastq.gz	/home/ubuntu/biogas/samples/PREM_2023/SRR21103457_2.fastq.gz
SRR21103458	SRP392690	PREM_2023	B_28_PAA_2	SYNTHETIC	Butyrate,_28d,_Phenylacetic_Acid				PAIRED-END		/home/ubuntu/biogas/samples/PREM_2023/SRR21103458_1.fastq.gz	/home/ubuntu/biogas/samples/PREM_2023/SRR21103458_2.fastq.gz
SRR21103459	SRP392690	PREM_2023	B_28_PAA_1	SYNTHETIC	Butyrate,_28d,_Phenylacetic_Acid				PAIRED-END		/home/ubuntu/biogas/samples/PREM_2023/SRR21103459_1.fastq.gz	/home/ubuntu/biogas/samples/PREM_2023/SRR21103459_2.fastq.gz
SRR21103460	SRP392690	PREM_2023	B_28_C_3	SYNTHETIC	Butyrate,_28d,_Control				PAIRED-END		/home/ubuntu/biogas/samples/PREM_2023/SRR21103460_1.fastq.gz	/home/ubuntu/biogas/samples/PREM_2023/SRR21103460_2.fastq.gz
SRR21103461	SRP392690	PREM_2023	B_28_C_2	SYNTHETIC	Butyrate,_28d,_Control				PAIRED-END		/home/ubuntu/biogas/samples/PREM_2023/SRR21103461_1.fastq.gz	/home/ubuntu/biogas/samples/PREM_2023/SRR21103461_2.fastq.gz
SRR21103462	SRP392690	PREM_2023	B_28_C_1	SYNTHETIC	Butyrate,_28d,_Control				PAIRED-END		/home/ubuntu/biogas/samples/PREM_2023/SRR21103462_1.fastq.gz	/home/ubuntu/biogas/samples/PREM_2023/SRR21103462_2.fastq.gz
SRR21103463	SRP392690	PREM_2023	P_28_Mix_3	SYNTHETIC	Propionate,_28d,_Mix				PAIRED-END		/home/ubuntu/biogas/samples/PREM_2023/SRR21103463_1.fastq.gz	/home/ubuntu/biogas/samples/PREM_2023/SRR21103463_2.fastq.gz
SRR21103464	SRP392690	PREM_2023	P_28_Mix_2	SYNTHETIC	Propionate,_28d,_Mix				PAIRED-END		/home/ubuntu/biogas/samples/PREM_2023/SRR21103464_1.fastq.gz	/home/ubuntu/biogas/samples/PREM_2023/SRR21103464_2.fastq.gz
SRR21103465	SRP392690	PREM_2023	P_28_Mix_1	SYNTHETIC	Propionate,_28d,_Mix				PAIRED-END		/home/ubuntu/biogas/samples/PREM_2023/SRR21103465_1.fastq.gz	/home/ubuntu/biogas/samples/PREM_2023/SRR21103465_2.fastq.gz
SRR21103466	SRP392690	PREM_2023	P_28_PBA_3	SYNTHETIC	Propionate,_28d,_Phenylbutyric_Acid				PAIRED-END		/home/ubuntu/biogas/samples/PREM_2023/SRR21103466_1.fastq.gz	/home/ubuntu/biogas/samples/PREM_2023/SRR21103466_2.fastq.gz
SRR21103467	SRP392690	PREM_2023	M_28_PAA_2	SYNTHETIC	Methanogenesis,_28d,_Phenylacetic_Acid				PAIRED-END		/home/ubuntu/biogas/samples/PREM_2023/SRR21103467_1.fastq.gz	/home/ubuntu/biogas/samples/PREM_2023/SRR21103467_2.fastq.gz
SRR21103468	SRP392690	PREM_2023	P_28_PBA_2	SYNTHETIC	Propionate,_28d,_Phenylbutyric_Acid				PAIRED-END		/home/ubuntu/biogas/samples/PREM_2023/SRR21103468_1.fastq.gz	/home/ubuntu/biogas/samples/PREM_2023/SRR21103468_2.fastq.gz
SRR21103469	SRP392690	PREM_2023	P_28_PBA_1	SYNTHETIC	Propionate,_28d,_Phenylbutyric_Acid				PAIRED-END		/home/ubuntu/biogas/samples/PREM_2023/SRR21103469_1.fastq.gz	/home/ubuntu/biogas/samples/PREM_2023/SRR21103469_2.fastq.gz
SRR21103470	SRP392690	PREM_2023	P_28_PPA_3	SYNTHETIC	Propionate,_28d,_Phenylpropionic_Acid				PAIRED-END		/home/ubuntu/biogas/samples/PREM_2023/SRR21103470_1.fastq.gz	/home/ubuntu/biogas/samples/PREM_2023/SRR21103470_2.fastq.gz
