sample-id	study-id	author	sample-name	condition1	condition2	condition3	mix1	mix2	type	absolute-filepath	forward-absolute-filepath	reverse-absolute-filepath
SRR14300478	SRP315877	SINGH_2021	C2-82_L001_R2_001.fastq.gz	FOODWASTE	MIXED_(FOODWASTE_+_sewage_sludge)				PAIRED-END		/home/ubuntu/biogas/samples/SINGH_2021/SRR14300478_1.fastq.gz	/home/ubuntu/biogas/samples/SINGH_2021/SRR14300478_2.fastq.gz
SRR14300479	SRP315877	SINGH_2021	C2-83_L001_R2_001.fastq.gz	FOODWASTE	MIXED_(FOODWASTE_+_sewage_sludge)				PAIRED-END		/home/ubuntu/biogas/samples/SINGH_2021/SRR14300479_1.fastq.gz	/home/ubuntu/biogas/samples/SINGH_2021/SRR14300479_2.fastq.gz
SRR14300480	SRP315877	SINGH_2021	C2-84_L001_R2_001.fastq.gz	FOODWASTE	MIXED_(FOODWASTE_+_sewage_sludge)				PAIRED-END		/home/ubuntu/biogas/samples/SINGH_2021/SRR14300480_1.fastq.gz	/home/ubuntu/biogas/samples/SINGH_2021/SRR14300480_2.fastq.gz
SRR14300481	SRP315877	SINGH_2021	C3-02_L001_R2_001.fastq.gz	MANURE	MANURE				PAIRED-END		/home/ubuntu/biogas/samples/SINGH_2021/SRR14300481_1.fastq.gz	/home/ubuntu/biogas/samples/SINGH_2021/SRR14300481_2.fastq.gz
SRR14300482	SRP315877	SINGH_2021	C3-01_L001_R2_001.fastq.gz	MANURE	MANURE				PAIRED-END		/home/ubuntu/biogas/samples/SINGH_2021/SRR14300482_1.fastq.gz	/home/ubuntu/biogas/samples/SINGH_2021/SRR14300482_2.fastq.gz
SRR14300483	SRP315877	SINGH_2021	C3-03_L001_R2_001.fastq.gz	MANURE	MANURE				PAIRED-END		/home/ubuntu/biogas/samples/SINGH_2021/SRR14300483_1.fastq.gz	/home/ubuntu/biogas/samples/SINGH_2021/SRR14300483_2.fastq.gz
SRR14300484	SRP315877	SINGH_2021	C3-04_L001_R2_001.fastq.gz	MANURE	MANURE				PAIRED-END		/home/ubuntu/biogas/samples/SINGH_2021/SRR14300484_1.fastq.gz	/home/ubuntu/biogas/samples/SINGH_2021/SRR14300484_2.fastq.gz
SRR14300485	SRP315877	SINGH_2021	C3-05_L001_R2_001.fastq.gz	MANURE	MANURE				PAIRED-END		/home/ubuntu/biogas/samples/SINGH_2021/SRR14300485_1.fastq.gz	/home/ubuntu/biogas/samples/SINGH_2021/SRR14300485_2.fastq.gz
SRR14300486	SRP315877	SINGH_2021	C6-39_S76_L001_R2_001.fastq.gz	SILAGE	Green_waste				PAIRED-END		/home/ubuntu/biogas/samples/SINGH_2021/SRR14300486_1.fastq.gz	/home/ubuntu/biogas/samples/SINGH_2021/SRR14300486_2.fastq.gz
SRR14300487	SRP315877	SINGH_2021	C3-06_L001_R2_001.fastq.gz	MANURE	MANURE				PAIRED-END		/home/ubuntu/biogas/samples/SINGH_2021/SRR14300487_1.fastq.gz	/home/ubuntu/biogas/samples/SINGH_2021/SRR14300487_2.fastq.gz
SRR14300488	SRP315877	SINGH_2021	C3-07_L001_R2_001.fastq.gz	MANURE	MANURE				PAIRED-END		/home/ubuntu/biogas/samples/SINGH_2021/SRR14300488_1.fastq.gz	/home/ubuntu/biogas/samples/SINGH_2021/SRR14300488_2.fastq.gz
SRR14300489	SRP315877	SINGH_2021	C3-08_L001_R2_001.fastq.gz	MANURE	MANURE				PAIRED-END		/home/ubuntu/biogas/samples/SINGH_2021/SRR14300489_1.fastq.gz	/home/ubuntu/biogas/samples/SINGH_2021/SRR14300489_2.fastq.gz
SRR14300490	SRP315877	SINGH_2021	C3-09_L001_R2_001.fastq.gz	MANURE	MANURE				PAIRED-END		/home/ubuntu/biogas/samples/SINGH_2021/SRR14300490_1.fastq.gz	/home/ubuntu/biogas/samples/SINGH_2021/SRR14300490_2.fastq.gz
SRR14300491	SRP315877	SINGH_2021	C3-10_L001_R2_001.fastq.gz	MANURE	MANURE				PAIRED-END		/home/ubuntu/biogas/samples/SINGH_2021/SRR14300491_1.fastq.gz	/home/ubuntu/biogas/samples/SINGH_2021/SRR14300491_2.fastq.gz
SRR14300492	SRP315877	SINGH_2021	C3-12_L001_R2_001.fastq.gz	MANURE	MANURE				PAIRED-END		/home/ubuntu/biogas/samples/SINGH_2021/SRR14300492_1.fastq.gz	/home/ubuntu/biogas/samples/SINGH_2021/SRR14300492_2.fastq.gz
SRR14300493	SRP315877	SINGH_2021	C3-11_L001_R2_001.fastq.gz	MANURE	MANURE				PAIRED-END		/home/ubuntu/biogas/samples/SINGH_2021/SRR14300493_1.fastq.gz	/home/ubuntu/biogas/samples/SINGH_2021/SRR14300493_2.fastq.gz
SRR14300494	SRP315877	SINGH_2021	C3-13_L001_R2_001.fastq.gz	MANURE	MANURE				PAIRED-END		/home/ubuntu/biogas/samples/SINGH_2021/SRR14300494_1.fastq.gz	/home/ubuntu/biogas/samples/SINGH_2021/SRR14300494_2.fastq.gz
SRR14300495	SRP315877	SINGH_2021	C3-14_L001_R2_001.fastq.gz	MANURE	MANURE				PAIRED-END		/home/ubuntu/biogas/samples/SINGH_2021/SRR14300495_1.fastq.gz	/home/ubuntu/biogas/samples/SINGH_2021/SRR14300495_2.fastq.gz
SRR14300497	SRP315877	SINGH_2021	C6-40_S77_L001_R2_001.fastq.gz	SILAGE	Green_waste				PAIRED-END		/home/ubuntu/biogas/samples/SINGH_2021/SRR14300497_1.fastq.gz	/home/ubuntu/biogas/samples/SINGH_2021/SRR14300497_2.fastq.gz
SRR14300508	SRP315877	SINGH_2021	C6-41_S78_L001_R2_001.fastq.gz	SILAGE	Green_waste				PAIRED-END		/home/ubuntu/biogas/samples/SINGH_2021/SRR14300508_1.fastq.gz	/home/ubuntu/biogas/samples/SINGH_2021/SRR14300508_2.fastq.gz
SRR14300509	SRP315877	SINGH_2021	C3-26_L001_R2_001.fastq.gz	MANURE	MANURE				PAIRED-END		/home/ubuntu/biogas/samples/SINGH_2021/SRR14300509_1.fastq.gz	/home/ubuntu/biogas/samples/SINGH_2021/SRR14300509_2.fastq.gz
SRR14300510	SRP315877	SINGH_2021	C3-27_L001_R2_001.fastq.gz	MANURE	MANURE				PAIRED-END		/home/ubuntu/biogas/samples/SINGH_2021/SRR14300510_1.fastq.gz	/home/ubuntu/biogas/samples/SINGH_2021/SRR14300510_2.fastq.gz
SRR14300511	SRP315877	SINGH_2021	C3-28_L001_R2_001.fastq.gz	MANURE	MANURE				PAIRED-END		/home/ubuntu/biogas/samples/SINGH_2021/SRR14300511_1.fastq.gz	/home/ubuntu/biogas/samples/SINGH_2021/SRR14300511_2.fastq.gz
SRR14300519	SRP315877	SINGH_2021	C6-42_S79_L001_R2_001.fastq.gz	SILAGE	Green_waste				PAIRED-END		/home/ubuntu/biogas/samples/SINGH_2021/SRR14300519_1.fastq.gz	/home/ubuntu/biogas/samples/SINGH_2021/SRR14300519_2.fastq.gz
SRR14300530	SRP315877	SINGH_2021	C6-43_S80_L001_R2_001.fastq.gz	SILAGE	Green_waste				PAIRED-END		/home/ubuntu/biogas/samples/SINGH_2021/SRR14300530_1.fastq.gz	/home/ubuntu/biogas/samples/SINGH_2021/SRR14300530_2.fastq.gz
SRR14300533	SRP315877	SINGH_2021	C3-48_L001_R2_001.fastq.gz	MANURE	MANURE				PAIRED-END		/home/ubuntu/biogas/samples/SINGH_2021/SRR14300533_1.fastq.gz	/home/ubuntu/biogas/samples/SINGH_2021/SRR14300533_2.fastq.gz
SRR14300536	SRP315877	SINGH_2021	C3-51_L001_R2_001.fastq.gz	MANURE	MANURE				PAIRED-END		/home/ubuntu/biogas/samples/SINGH_2021/SRR14300536_1.fastq.gz	/home/ubuntu/biogas/samples/SINGH_2021/SRR14300536_2.fastq.gz
SRR14300549	SRP315877	SINGH_2021	C3-63_L001_R2_001.fastq.gz	MANURE	MANURE				PAIRED-END		/home/ubuntu/biogas/samples/SINGH_2021/SRR14300549_1.fastq.gz	/home/ubuntu/biogas/samples/SINGH_2021/SRR14300549_2.fastq.gz
SRR14300557	SRP315877	SINGH_2021	C4-02_L001_R2_001.fastq.gz	MANURE	MANURE				PAIRED-END		/home/ubuntu/biogas/samples/SINGH_2021/SRR14300557_1.fastq.gz	/home/ubuntu/biogas/samples/SINGH_2021/SRR14300557_2.fastq.gz
SRR14300558	SRP315877	SINGH_2021	C4-03_L001_R2_001.fastq.gz	MANURE	MANURE				PAIRED-END		/home/ubuntu/biogas/samples/SINGH_2021/SRR14300558_1.fastq.gz	/home/ubuntu/biogas/samples/SINGH_2021/SRR14300558_2.fastq.gz
SRR14300563	SRP315877	SINGH_2021	C6-46_S83_L001_R2_001.fastq.gz	SILAGE	Green_waste				PAIRED-END		/home/ubuntu/biogas/samples/SINGH_2021/SRR14300563_1.fastq.gz	/home/ubuntu/biogas/samples/SINGH_2021/SRR14300563_2.fastq.gz
SRR14300564	SRP315877	SINGH_2021	C6-64_S101_L001_R2_001.fastq.gz	SILAGE	Green_waste				PAIRED-END		/home/ubuntu/biogas/samples/SINGH_2021/SRR14300564_1.fastq.gz	/home/ubuntu/biogas/samples/SINGH_2021/SRR14300564_2.fastq.gz
SRR14300568	SRP315877	SINGH_2021	C6-17_S54_L001_R2_001.fastq.gz	SILAGE	Green_waste				PAIRED-END		/home/ubuntu/biogas/samples/SINGH_2021/SRR14300568_1.fastq.gz	/home/ubuntu/biogas/samples/SINGH_2021/SRR14300568_2.fastq.gz
SRR14300569	SRP315877	SINGH_2021	C6-18_S55_L001_R2_001.fastq.gz	SILAGE	Green_waste				PAIRED-END		/home/ubuntu/biogas/samples/SINGH_2021/SRR14300569_1.fastq.gz	/home/ubuntu/biogas/samples/SINGH_2021/SRR14300569_2.fastq.gz
SRR14300570	SRP315877	SINGH_2021	C6-19_S56_L001_R2_001.fastq.gz	SILAGE	Green_waste				PAIRED-END		/home/ubuntu/biogas/samples/SINGH_2021/SRR14300570_1.fastq.gz	/home/ubuntu/biogas/samples/SINGH_2021/SRR14300570_2.fastq.gz
SRR14300573	SRP315877	SINGH_2021	C6-22_S59_L001_R2_001.fastq.gz	SILAGE	Green_waste				PAIRED-END		/home/ubuntu/biogas/samples/SINGH_2021/SRR14300573_1.fastq.gz	/home/ubuntu/biogas/samples/SINGH_2021/SRR14300573_2.fastq.gz
SRR14300575	SRP315877	SINGH_2021	C6-24_S61_L001_R2_001.fastq.gz	SILAGE	Green_waste				PAIRED-END		/home/ubuntu/biogas/samples/SINGH_2021/SRR14300575_1.fastq.gz	/home/ubuntu/biogas/samples/SINGH_2021/SRR14300575_2.fastq.gz
SRR14300576	SRP315877	SINGH_2021	C6-25_S62_L001_R2_001.fastq.gz	SILAGE	Green_waste				PAIRED-END		/home/ubuntu/biogas/samples/SINGH_2021/SRR14300576_1.fastq.gz	/home/ubuntu/biogas/samples/SINGH_2021/SRR14300576_2.fastq.gz
SRR14300578	SRP315877	SINGH_2021	C6-62_S99_L001_R2_001.fastq.gz	SILAGE	Green_waste				PAIRED-END		/home/ubuntu/biogas/samples/SINGH_2021/SRR14300578_1.fastq.gz	/home/ubuntu/biogas/samples/SINGH_2021/SRR14300578_2.fastq.gz
SRR14300579	SRP315877	SINGH_2021	C6-27_S64_L001_R2_001.fastq.gz	SILAGE	Green_waste				PAIRED-END		/home/ubuntu/biogas/samples/SINGH_2021/SRR14300579_1.fastq.gz	/home/ubuntu/biogas/samples/SINGH_2021/SRR14300579_2.fastq.gz
SRR14300580	SRP315877	SINGH_2021	C1-01_L001_R2_001.fastq.gz	FOODWASTE	FOODWASTE				PAIRED-END		/home/ubuntu/biogas/samples/SINGH_2021/SRR14300580_1.fastq.gz	/home/ubuntu/biogas/samples/SINGH_2021/SRR14300580_2.fastq.gz
SRR14300581	SRP315877	SINGH_2021	C1-02_L001_R2_001.fastq.gz	FOODWASTE	FOODWASTE				PAIRED-END		/home/ubuntu/biogas/samples/SINGH_2021/SRR14300581_1.fastq.gz	/home/ubuntu/biogas/samples/SINGH_2021/SRR14300581_2.fastq.gz
SRR14300582	SRP315877	SINGH_2021	C1-03_L001_R2_001.fastq.gz	FOODWASTE	FOODWASTE				PAIRED-END		/home/ubuntu/biogas/samples/SINGH_2021/SRR14300582_1.fastq.gz	/home/ubuntu/biogas/samples/SINGH_2021/SRR14300582_2.fastq.gz
SRR14300584	SRP315877	SINGH_2021	C1-05_L001_R2_001.fastq.gz	FOODWASTE	FOODWASTE				PAIRED-END		/home/ubuntu/biogas/samples/SINGH_2021/SRR14300584_1.fastq.gz	/home/ubuntu/biogas/samples/SINGH_2021/SRR14300584_2.fastq.gz
SRR14300586	SRP315877	SINGH_2021	C1-08_L001_R2_001.fastq.gz	FOODWASTE	FOODWASTE				PAIRED-END		/home/ubuntu/biogas/samples/SINGH_2021/SRR14300586_1.fastq.gz	/home/ubuntu/biogas/samples/SINGH_2021/SRR14300586_2.fastq.gz
SRR14300587	SRP315877	SINGH_2021	C1-07_L001_R2_001.fastq.gz	FOODWASTE	FOODWASTE				PAIRED-END		/home/ubuntu/biogas/samples/SINGH_2021/SRR14300587_1.fastq.gz	/home/ubuntu/biogas/samples/SINGH_2021/SRR14300587_2.fastq.gz
SRR14300590	SRP315877	SINGH_2021	C1-11_L001_R2_001.fastq.gz	FOODWASTE	FOODWASTE				PAIRED-END		/home/ubuntu/biogas/samples/SINGH_2021/SRR14300590_1.fastq.gz	/home/ubuntu/biogas/samples/SINGH_2021/SRR14300590_2.fastq.gz
SRR14300591	SRP315877	SINGH_2021	C6-28_S65_L001_R2_001.fastq.gz	SILAGE	Green_waste				PAIRED-END		/home/ubuntu/biogas/samples/SINGH_2021/SRR14300591_1.fastq.gz	/home/ubuntu/biogas/samples/SINGH_2021/SRR14300591_2.fastq.gz
SRR14300600	SRP315877	SINGH_2021	C1-20_L001_R2_001.fastq.gz	FOODWASTE	FOODWASTE				PAIRED-END		/home/ubuntu/biogas/samples/SINGH_2021/SRR14300600_1.fastq.gz	/home/ubuntu/biogas/samples/SINGH_2021/SRR14300600_2.fastq.gz
SRR14300604	SRP315877	SINGH_2021	C1-23_L001_R2_001.fastq.gz	FOODWASTE	FOODWASTE				PAIRED-END		/home/ubuntu/biogas/samples/SINGH_2021/SRR14300604_1.fastq.gz	/home/ubuntu/biogas/samples/SINGH_2021/SRR14300604_2.fastq.gz
SRR14300608	SRP315877	SINGH_2021	C1-28_L001_R2_001.fastq.gz	FOODWASTE	FOODWASTE				PAIRED-END		/home/ubuntu/biogas/samples/SINGH_2021/SRR14300608_1.fastq.gz	/home/ubuntu/biogas/samples/SINGH_2021/SRR14300608_2.fastq.gz
SRR14300610	SRP315877	SINGH_2021	C1-29_L001_R2_001.fastq.gz	FOODWASTE	FOODWASTE				PAIRED-END		/home/ubuntu/biogas/samples/SINGH_2021/SRR14300610_1.fastq.gz	/home/ubuntu/biogas/samples/SINGH_2021/SRR14300610_2.fastq.gz
SRR14300612	SRP315877	SINGH_2021	C1-31_L001_R2_001.fastq.gz	FOODWASTE	FOODWASTE				PAIRED-END		/home/ubuntu/biogas/samples/SINGH_2021/SRR14300612_1.fastq.gz	/home/ubuntu/biogas/samples/SINGH_2021/SRR14300612_2.fastq.gz
SRR14300614	SRP315877	SINGH_2021	C1-32_L001_R2_001.fastq.gz	FOODWASTE	FOODWASTE				PAIRED-END		/home/ubuntu/biogas/samples/SINGH_2021/SRR14300614_1.fastq.gz	/home/ubuntu/biogas/samples/SINGH_2021/SRR14300614_2.fastq.gz
SRR14300618	SRP315877	SINGH_2021	C2-04_L001_R2_001.fastq.gz	FOODWASTE	MIXED_(FOODWASTE_+_sewage_sludge)				PAIRED-END		/home/ubuntu/biogas/samples/SINGH_2021/SRR14300618_1.fastq.gz	/home/ubuntu/biogas/samples/SINGH_2021/SRR14300618_2.fastq.gz
SRR14300624	SRP315877	SINGH_2021	C6-31_S68_L001_R2_001.fastq.gz	SILAGE	Green_waste				PAIRED-END		/home/ubuntu/biogas/samples/SINGH_2021/SRR14300624_1.fastq.gz	/home/ubuntu/biogas/samples/SINGH_2021/SRR14300624_2.fastq.gz
SRR14300632	SRP315877	SINGH_2021	C2-17_L001_R2_001.fastq.gz	FOODWASTE	MIXED_(FOODWASTE_+_sewage_sludge)				PAIRED-END		/home/ubuntu/biogas/samples/SINGH_2021/SRR14300632_1.fastq.gz	/home/ubuntu/biogas/samples/SINGH_2021/SRR14300632_2.fastq.gz
SRR14300633	SRP315877	SINGH_2021	C2-18_L001_R2_001.fastq.gz	FOODWASTE	MIXED_(FOODWASTE_+_sewage_sludge)				PAIRED-END		/home/ubuntu/biogas/samples/SINGH_2021/SRR14300633_1.fastq.gz	/home/ubuntu/biogas/samples/SINGH_2021/SRR14300633_2.fastq.gz
SRR14300638	SRP315877	SINGH_2021	C4-14_L001_R2_001.fastq.gz	MANURE	MANURE				PAIRED-END		/home/ubuntu/biogas/samples/SINGH_2021/SRR14300638_1.fastq.gz	/home/ubuntu/biogas/samples/SINGH_2021/SRR14300638_2.fastq.gz
SRR14300640	SRP315877	SINGH_2021	C4-16_L001_R2_001.fastq.gz	MANURE	MANURE				PAIRED-END		/home/ubuntu/biogas/samples/SINGH_2021/SRR14300640_1.fastq.gz	/home/ubuntu/biogas/samples/SINGH_2021/SRR14300640_2.fastq.gz
SRR14300645	SRP315877	SINGH_2021	C4-20_L001_R2_001.fastq.gz	MANURE	MANURE				PAIRED-END		/home/ubuntu/biogas/samples/SINGH_2021/SRR14300645_1.fastq.gz	/home/ubuntu/biogas/samples/SINGH_2021/SRR14300645_2.fastq.gz
SRR14300646	SRP315877	SINGH_2021	C4-21_L001_R2_001.fastq.gz	MANURE	MANURE				PAIRED-END		/home/ubuntu/biogas/samples/SINGH_2021/SRR14300646_1.fastq.gz	/home/ubuntu/biogas/samples/SINGH_2021/SRR14300646_2.fastq.gz
SRR14300647	SRP315877	SINGH_2021	C4-22_L001_R2_001.fastq.gz	MANURE	MANURE				PAIRED-END		/home/ubuntu/biogas/samples/SINGH_2021/SRR14300647_1.fastq.gz	/home/ubuntu/biogas/samples/SINGH_2021/SRR14300647_2.fastq.gz
SRR14300648	SRP315877	SINGH_2021	C4-23_L001_R2_001.fastq.gz	MANURE	MANURE				PAIRED-END		/home/ubuntu/biogas/samples/SINGH_2021/SRR14300648_1.fastq.gz	/home/ubuntu/biogas/samples/SINGH_2021/SRR14300648_2.fastq.gz
SRR14300649	SRP315877	SINGH_2021	C4-24_L001_R2_001.fastq.gz	MANURE	MANURE				PAIRED-END		/home/ubuntu/biogas/samples/SINGH_2021/SRR14300649_1.fastq.gz	/home/ubuntu/biogas/samples/SINGH_2021/SRR14300649_2.fastq.gz
SRR14300650	SRP315877	SINGH_2021	C4-25_L001_R2_001.fastq.gz	MANURE	MANURE				PAIRED-END		/home/ubuntu/biogas/samples/SINGH_2021/SRR14300650_1.fastq.gz	/home/ubuntu/biogas/samples/SINGH_2021/SRR14300650_2.fastq.gz
SRR14300651	SRP315877	SINGH_2021	C4-26_L001_R2_001.fastq.gz	MANURE	MANURE				PAIRED-END		/home/ubuntu/biogas/samples/SINGH_2021/SRR14300651_1.fastq.gz	/home/ubuntu/biogas/samples/SINGH_2021/SRR14300651_2.fastq.gz
SRR14300652	SRP315877	SINGH_2021	C4-27_L001_R2_001.fastq.gz	MANURE	MANURE				PAIRED-END		/home/ubuntu/biogas/samples/SINGH_2021/SRR14300652_1.fastq.gz	/home/ubuntu/biogas/samples/SINGH_2021/SRR14300652_2.fastq.gz
SRR14300653	SRP315877	SINGH_2021	C6-48_S85_L001_R2_001.fastq.gz	SILAGE	Green_waste				PAIRED-END		/home/ubuntu/biogas/samples/SINGH_2021/SRR14300653_1.fastq.gz	/home/ubuntu/biogas/samples/SINGH_2021/SRR14300653_2.fastq.gz
SRR14300656	SRP315877	SINGH_2021	C4-30_L001_R2_001.fastq.gz	MANURE	MANURE				PAIRED-END		/home/ubuntu/biogas/samples/SINGH_2021/SRR14300656_1.fastq.gz	/home/ubuntu/biogas/samples/SINGH_2021/SRR14300656_2.fastq.gz
SRR14300658	SRP315877	SINGH_2021	C4-32_L001_R2_001.fastq.gz	MANURE	MANURE				PAIRED-END		/home/ubuntu/biogas/samples/SINGH_2021/SRR14300658_1.fastq.gz	/home/ubuntu/biogas/samples/SINGH_2021/SRR14300658_2.fastq.gz
SRR14300659	SRP315877	SINGH_2021	C4-33_L001_R2_001.fastq.gz	MANURE	MANURE				PAIRED-END		/home/ubuntu/biogas/samples/SINGH_2021/SRR14300659_1.fastq.gz	/home/ubuntu/biogas/samples/SINGH_2021/SRR14300659_2.fastq.gz
SRR14300660	SRP315877	SINGH_2021	C4-34_L001_R2_001.fastq.gz	MANURE	MANURE				PAIRED-END		/home/ubuntu/biogas/samples/SINGH_2021/SRR14300660_1.fastq.gz	/home/ubuntu/biogas/samples/SINGH_2021/SRR14300660_2.fastq.gz
SRR14300661	SRP315877	SINGH_2021	C4-35_L001_R2_001.fastq.gz	MANURE	MANURE				PAIRED-END		/home/ubuntu/biogas/samples/SINGH_2021/SRR14300661_1.fastq.gz	/home/ubuntu/biogas/samples/SINGH_2021/SRR14300661_2.fastq.gz
SRR14300663	SRP315877	SINGH_2021	C4-37_L001_R2_001.fastq.gz	MANURE	MANURE				PAIRED-END		/home/ubuntu/biogas/samples/SINGH_2021/SRR14300663_1.fastq.gz	/home/ubuntu/biogas/samples/SINGH_2021/SRR14300663_2.fastq.gz
SRR14300665	SRP315877	SINGH_2021	C4-38_L001_R2_001.fastq.gz	MANURE	MANURE				PAIRED-END		/home/ubuntu/biogas/samples/SINGH_2021/SRR14300665_1.fastq.gz	/home/ubuntu/biogas/samples/SINGH_2021/SRR14300665_2.fastq.gz
SRR14300667	SRP315877	SINGH_2021	C4-40_L001_R2_001.fastq.gz	MANURE	MANURE				PAIRED-END		/home/ubuntu/biogas/samples/SINGH_2021/SRR14300667_1.fastq.gz	/home/ubuntu/biogas/samples/SINGH_2021/SRR14300667_2.fastq.gz
SRR14300670	SRP315877	SINGH_2021	C4-43_L001_R2_001.fastq.gz	MANURE	MANURE				PAIRED-END		/home/ubuntu/biogas/samples/SINGH_2021/SRR14300670_1.fastq.gz	/home/ubuntu/biogas/samples/SINGH_2021/SRR14300670_2.fastq.gz
SRR14300671	SRP315877	SINGH_2021	C4-44_L001_R2_001.fastq.gz	MANURE	MANURE				PAIRED-END		/home/ubuntu/biogas/samples/SINGH_2021/SRR14300671_1.fastq.gz	/home/ubuntu/biogas/samples/SINGH_2021/SRR14300671_2.fastq.gz
SRR14300672	SRP315877	SINGH_2021	C4-45_L001_R2_001.fastq.gz	MANURE	MANURE				PAIRED-END		/home/ubuntu/biogas/samples/SINGH_2021/SRR14300672_1.fastq.gz	/home/ubuntu/biogas/samples/SINGH_2021/SRR14300672_2.fastq.gz
SRR14300673	SRP315877	SINGH_2021	C4-46_L001_R2_001.fastq.gz	MANURE	MANURE				PAIRED-END		/home/ubuntu/biogas/samples/SINGH_2021/SRR14300673_1.fastq.gz	/home/ubuntu/biogas/samples/SINGH_2021/SRR14300673_2.fastq.gz
SRR14300674	SRP315877	SINGH_2021	C4-47_L001_R2_001.fastq.gz	MANURE	MANURE				PAIRED-END		/home/ubuntu/biogas/samples/SINGH_2021/SRR14300674_1.fastq.gz	/home/ubuntu/biogas/samples/SINGH_2021/SRR14300674_2.fastq.gz
SRR14300675	SRP315877	SINGH_2021	C6-50_S87_L001_R2_001.fastq.gz	SILAGE	Green_waste				PAIRED-END		/home/ubuntu/biogas/samples/SINGH_2021/SRR14300675_1.fastq.gz	/home/ubuntu/biogas/samples/SINGH_2021/SRR14300675_2.fastq.gz
SRR14300676	SRP315877	SINGH_2021	C4-48_L001_R2_001.fastq.gz	MANURE	MANURE				PAIRED-END		/home/ubuntu/biogas/samples/SINGH_2021/SRR14300676_1.fastq.gz	/home/ubuntu/biogas/samples/SINGH_2021/SRR14300676_2.fastq.gz
SRR14300677	SRP315877	SINGH_2021	C4-49_L001_R2_001.fastq.gz	MANURE	MANURE				PAIRED-END		/home/ubuntu/biogas/samples/SINGH_2021/SRR14300677_1.fastq.gz	/home/ubuntu/biogas/samples/SINGH_2021/SRR14300677_2.fastq.gz
SRR14300678	SRP315877	SINGH_2021	C4-50_L001_R2_001.fastq.gz	MANURE	MANURE				PAIRED-END		/home/ubuntu/biogas/samples/SINGH_2021/SRR14300678_1.fastq.gz	/home/ubuntu/biogas/samples/SINGH_2021/SRR14300678_2.fastq.gz
SRR14300679	SRP315877	SINGH_2021	C4-51_L001_R2_001.fastq.gz	MANURE	MANURE				PAIRED-END		/home/ubuntu/biogas/samples/SINGH_2021/SRR14300679_1.fastq.gz	/home/ubuntu/biogas/samples/SINGH_2021/SRR14300679_2.fastq.gz
SRR14300680	SRP315877	SINGH_2021	C4-52_L001_R2_001.fastq.gz	MANURE	MANURE				PAIRED-END		/home/ubuntu/biogas/samples/SINGH_2021/SRR14300680_1.fastq.gz	/home/ubuntu/biogas/samples/SINGH_2021/SRR14300680_2.fastq.gz
SRR14300684	SRP315877	SINGH_2021	C4-56_L001_R2_001.fastq.gz	MANURE	MANURE				PAIRED-END		/home/ubuntu/biogas/samples/SINGH_2021/SRR14300684_1.fastq.gz	/home/ubuntu/biogas/samples/SINGH_2021/SRR14300684_2.fastq.gz
SRR14300685	SRP315877	SINGH_2021	C4-57_L001_R2_001.fastq.gz	MANURE	MANURE				PAIRED-END		/home/ubuntu/biogas/samples/SINGH_2021/SRR14300685_1.fastq.gz	/home/ubuntu/biogas/samples/SINGH_2021/SRR14300685_2.fastq.gz
SRR14300687	SRP315877	SINGH_2021	C4-59_L001_R2_001.fastq.gz	MANURE	MANURE				PAIRED-END		/home/ubuntu/biogas/samples/SINGH_2021/SRR14300687_1.fastq.gz	/home/ubuntu/biogas/samples/SINGH_2021/SRR14300687_2.fastq.gz
SRR14300689	SRP315877	SINGH_2021	C4-60_L001_R2_001.fastq.gz	MANURE	MANURE				PAIRED-END		/home/ubuntu/biogas/samples/SINGH_2021/SRR14300689_1.fastq.gz	/home/ubuntu/biogas/samples/SINGH_2021/SRR14300689_2.fastq.gz
SRR14300690	SRP315877	SINGH_2021	C4-61_L001_R2_001.fastq.gz	MANURE	MANURE				PAIRED-END		/home/ubuntu/biogas/samples/SINGH_2021/SRR14300690_1.fastq.gz	/home/ubuntu/biogas/samples/SINGH_2021/SRR14300690_2.fastq.gz
SRR14300692	SRP315877	SINGH_2021	C4-64_L001_R2_001.fastq.gz	MANURE	MANURE				PAIRED-END		/home/ubuntu/biogas/samples/SINGH_2021/SRR14300692_1.fastq.gz	/home/ubuntu/biogas/samples/SINGH_2021/SRR14300692_2.fastq.gz
SRR14300696	SRP315877	SINGH_2021	C4-67_L001_R2_001.fastq.gz	MANURE	MANURE				PAIRED-END		/home/ubuntu/biogas/samples/SINGH_2021/SRR14300696_1.fastq.gz	/home/ubuntu/biogas/samples/SINGH_2021/SRR14300696_2.fastq.gz
SRR14300697	SRP315877	SINGH_2021	C6-52_S89_L001_R2_001.fastq.gz	SILAGE	Green_waste				PAIRED-END		/home/ubuntu/biogas/samples/SINGH_2021/SRR14300697_1.fastq.gz	/home/ubuntu/biogas/samples/SINGH_2021/SRR14300697_2.fastq.gz
SRR14300698	SRP315877	SINGH_2021	C4-68_L001_R2_001.fastq.gz	MANURE	MANURE				PAIRED-END		/home/ubuntu/biogas/samples/SINGH_2021/SRR14300698_1.fastq.gz	/home/ubuntu/biogas/samples/SINGH_2021/SRR14300698_2.fastq.gz
